date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,roc,sma,ema,rsi,obv,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,adx,cci,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,ad,shifted_ROC_BOOL
2018-12-13,20.63,20.87,19.76,19.86,19.86,88108070.0,0.0,1.0,-3.0273,19.954,20.2211,40.6075,3157049122.0,0.0438,-0.4025,-0.4463,36.2542,27.5002,16.3508,13.1965,20.0,0.0,19.3019,19.954,20.6061,-789664252.1226,1
2018-12-14,19.58,20.7,19.52,19.9,19.9,84713551.0,0.0,1.0,0.2014,20.042,20.1141,41.4001,3241762673.0,0.0218,-0.4191,-0.4409,41.1312,36.4001,13.7491,-36.4664,0.0,0.0,19.5933,20.042,20.4907,-819816532.9871,0
2018-12-17,20.01,20.02,18.64,18.83,18.83,115437927.0,0.0,1.0,-5.3769,19.81,19.6861,28.6261,3126324746.0,-0.0575,-0.5127,-0.4552,24.1705,33.852,17.883,-166.6667,100.0,20.0,18.7334,19.81,20.8866,-903467204.7262,1
2018-12-18,19.15,19.84,18.88,19.5,19.5,101512938.0,0.0,1.0,3.5582,19.714,19.624,42.5102,3227837684.0,-0.0572,-0.5267,-0.4695,25.8081,30.37,21.1901,-64.9102,80.0,0.0,18.6296,19.714,20.7984,-873859264.4762,0
2018-12-19,19.44,19.72,18.0,18.16,18.16,120644490.0,0.0,1.0,-6.8718,19.25,19.136,28.6011,3107193194.0,-0.1353,-0.6386,-0.5033,16.4365,22.1384,28.2217,-114.3878,100.0,0.0,17.9169,19.25,20.5831,-972058267.9646,0
2018-12-20,18.11,18.86,17.34,17.94,17.94,119394487.0,0.0,1.0,-1.2115,18.866,18.7374,26.8014,2987798707.0,-0.1866,-0.7365,-0.55,19.8555,20.7,35.9305,-116.8981,100.0,0.0,17.3618,18.866,20.3702,-997193949.4382,0
2018-12-21,18.12,18.34,16.76,16.93,16.93,132245996.0,0.0,1.0,-5.6299,18.272,18.1349,19.6911,2855552711.0,-0.2684,-0.8854,-0.6171,9.5489,15.2803,43.4783,-118.9704,100.0,0.0,16.5415,18.272,20.0025,-1100981946.299,0
2018-12-24,16.52,17.22,16.37,16.65,16.65,62933126.0,0.0,1.0,-1.6539,17.836,17.6399,18.0332,2792619585.0,-0.3178,-1.0143,-0.6965,10.3803,13.2616,50.2992,-108.471,100.0,0.0,15.8137,17.836,19.8583,-1122453248.1108,1
2018-12-26,16.88,17.91,16.03,17.9,17.9,108811809.0,0.0,1.0,7.5075,17.516,17.7266,44.2339,2901431394.0,-0.246,-1.0041,-0.758,21.3205,13.7499,46.9693,-37.6221,100.0,0.0,16.3043,17.516,18.7277,-1014799011.5469,0
2018-12-27,17.43,17.74,16.44,17.49,17.49,111373008.0,0.0,1.0,-2.2905,17.382,17.6477,39.1085,2790058386.0,-0.2074,-1.0173,-0.8099,36.7789,22.8266,44.3055,-23.7663,80.0,0.0,16.3499,17.382,18.4141,-946261775.8546,1
2018-12-28,17.53,18.31,17.135,17.82,17.82,109214352.0,0.0,1.0,1.8868,17.358,17.7052,45.4659,2899272738.0,-0.1439,-0.9897,-0.8458,59.9189,39.3394,35.7047,142.0765,60.0,0.0,16.3745,17.358,18.3415,-928136840.8419,1
2018-12-31,18.15,18.5101,17.85,18.46,18.46,84732181.0,0.0,1.0,3.5915,17.664,17.9568,56.4809,2984004919.0,-0.0479,-0.9058,-0.8578,75.6864,57.4614,30.2487,122.0052,40.0,100.0,16.4733,17.664,18.8547,-856266596.7245,1
2019-01-02,18.01,19.0,17.98,18.83,18.83,87148693.0,0.0,1.0,2.0043,18.1,18.2479,62.024,3071153612.0,0.0461,-0.8002,-0.8463,89.9151,75.1735,30.0432,105.8225,20.0,100.0,17.1396,18.1,19.0604,-798167468.0578,0
2019-01-03,18.42,18.68,16.94,17.05,17.05,117277563.0,0.0,1.0,-9.453,17.93,17.8486,35.1221,2953876049.0,-0.0032,-0.8503,-0.8471,72.028,79.2098,27.9085,-48.8111,0.0,80.0,16.6428,17.93,19.2172,-900616833.4371,1
2019-01-04,17.55,19.07,17.43,19.0,19.0,111878582.0,0.0,1.0,11.437,18.232,18.2324,59.2973,3065754631.0,0.0982,-0.7244,-0.8226,71.6059,77.8497,22.6232,62.6637,0.0,100.0,16.7992,18.232,19.6648,-798288862.0956,1
2019-01-07,19.44,20.68,19.0,20.57,20.57,107157014.0,0.0,1.0,8.2632,18.782,19.0116,70.3984,3172911645.0,0.2643,-0.4922,-0.7565,72.5335,72.0558,26.6528,166.6667,60.0,100.0,16.5281,18.782,21.0359,-705164314.2147,1
2019-01-08,21.19,21.2,19.68,20.75,20.75,121270986.0,0.0,1.0,0.8751,19.24,19.5911,71.5119,3294182631.0,0.3729,-0.2903,-0.6632,94.403,79.5142,31.5899,98.5934,40.0,100.0,16.5462,19.24,21.9338,-655698517.2936,0
2019-01-09,20.89,21.44,20.07,20.19,20.19,163944073.0,0.0,1.0,-2.6988,19.512,19.7907,62.3858,3130238558.0,0.3918,-0.1735,-0.5653,86.2392,84.3919,36.3132,65.4553,20.0,100.0,16.7646,19.512,22.2594,-790922460.717,0
2019-01-10,19.76,19.83,18.9,19.74,19.74,115629372.0,0.0,1.0,-2.2288,20.05,19.7738,55.2975,3014609186.0,0.3595,-0.1159,-0.4754,73.0883,84.5768,29.9617,-34.3234,0.0,80.0,18.7919,20.05,21.3081,-697672967.1686,1
2019-01-11,19.47,20.35,19.19,20.27,20.27,85110766.0,0.0,1.0,2.6849,20.304,19.9392,61.7035,3099719952.0,0.3586,-0.0272,-0.3858,61.2551,73.5275,27.8102,-36.2207,0.0,60.0,19.6101,20.304,20.9979,-624301617.1686,0
2019-01-14,19.96,20.62,19.75,20.23,20.23,71350248.0,0.0,1.0,-0.1973,20.236,20.0361,60.8805,3028369704.0,0.3402,0.0394,-0.3007,54.6351,62.9928,27.5528,10.1126,60.0,40.0,19.5951,20.236,20.8769,-616920557.0307,1
2019-01-15,20.44,20.68,20.26,20.38,20.38,62785800.0,0.0,1.0,0.7415,20.162,20.1508,63.1825,3091155504.0,0.3231,0.1032,-0.22,54.8556,56.9153,27.7076,63.172,40.0,20.0,19.7214,20.162,20.6026,-643828757.0307,0
2019-01-16,20.4,20.54,19.71,19.73,19.73,70849266.0,0.0,1.0,-3.1894,20.07,20.0105,47.9108,3020306238.0,0.256,0.1001,-0.1559,52.4197,53.9701,22.1975,-5.0505,20.0,0.0,19.5142,20.07,20.6258,-711263600.5728,1
2019-01-17,19.49,20.51,19.02,20.25,20.25,85018421.0,0.0,1.0,2.6356,20.172,20.0903,58.0504,3105324659.0,0.2351,0.138,-0.0972,59.6644,55.6466,22.8563,-65.2064,0.0,60.0,19.718,20.172,20.626,-655916037.9084,1
2019-01-18,20.37,21.05,20.02,20.77,20.77,88130950.0,0.0,1.0,2.5679,20.272,20.3169,66.26,3193455609.0,0.2438,0.2076,-0.0362,68.9775,60.3539,18.3554,108.067,80.0,100.0,19.6053,20.272,20.9387,-615700944.2191,0
2019-01-22,20.48,20.92,19.7,19.76,19.76,78513667.0,0.0,1.0,-4.8628,20.178,20.1313,44.9176,3114941942.0,0.1723,0.1792,0.0069,65.5855,64.7425,17.33,-25.3623,60.0,80.0,19.3922,20.178,20.9638,-686491955.4486,1
2019-01-23,20.03,20.48,19.55,19.8,19.8,77811255.0,0.0,1.0,0.2024,20.062,20.0208,45.7822,3192753197.0,0.121,0.1581,0.0371,53.6946,62.7525,17.7311,-59.2692,40.0,60.0,19.2587,20.062,20.8653,-722469202.3841,1
2019-01-24,20.06,21.01,20.04,20.85,20.85,97433423.0,0.0,1.0,5.303,20.286,20.2972,64.2127,3290186620.0,0.1491,0.2235,0.0744,55.0082,58.0961,15.9777,85.5575,20.0,40.0,19.3623,20.286,21.2097,-657178764.2913,1
2019-01-25,20.99,22.03,20.79,21.93,21.93,110555157.0,0.0,1.0,5.1799,20.622,20.8415,75.0969,3400741777.0,0.2272,0.3584,0.1312,74.8464,61.1831,21.1889,153.4149,0.0,100.0,19.0211,20.622,22.2229,-564455084.2268,0
2019-01-28,20.32,21.01,20.02,20.18,20.18,135164064.0,0.0,1.0,-7.9799,20.504,20.621,46.4705,3265577713.0,0.1513,0.3204,0.169,70.5063,66.787,18.1063,-19.6766,40.0,80.0,18.8774,20.504,22.1306,-655929753.8025,0
2019-01-29,20.26,20.39,19.05,19.25,19.25,131202535.0,0.0,1.0,-4.6085,20.402,20.164,37.0808,3134375178.0,0.035,0.2127,0.1778,42.6941,62.6823,19.3955,-105.1733,100.0,60.0,18.5528,20.402,22.2512,-747967352.9816,1
2019-01-30,21.49,23.13,21.37,23.09,23.09,211421150.0,0.0,1.0,19.9481,21.06,21.1393,69.2006,3345796328.0,0.2036,0.4323,0.2287,43.7114,52.3039,23.1379,118.7413,80.0,100.0,18.3808,21.06,23.7392,-546156255.2544,1
2019-01-31,23.02,25.14,22.83,24.41,24.41,182575629.0,0.0,1.0,5.7168,21.772,22.2296,74.7412,3528371957.0,0.3808,0.7047,0.3239,64.5814,50.329,30.0395,122.7689,60.0,100.0,18.018,21.772,25.526,-478974746.7479,1
2019-02-01,24.61,24.84,24.07,24.51,24.51,105356175.0,0.0,1.0,0.4097,22.288,22.9897,75.1643,3633728132.0,0.4754,0.9181,0.4427,92.2293,66.8407,35.5607,84.0042,40.0,80.0,17.9285,22.288,26.6475,-463923864.605,0
2019-02-04,24.43,24.66,24.07,24.13,24.13,70843958.0,0.0,1.0,-1.5504,23.078,23.3698,69.6248,3562884174.0,0.4814,1.0445,0.5631,87.0279,81.2795,39.9777,55.1756,20.0,60.0,19.1197,23.078,27.0363,-520358881.9948,0
2019-02-05,23.42,23.86,22.98,23.31,23.31,122226034.0,0.0,1.0,-3.3983,23.89,23.3499,58.0791,3440658140.0,0.4025,1.0662,0.6637,74.8432,84.7001,35.6109,-39.0733,0.0,40.0,22.7277,23.89,25.0523,-550915390.4949,0
2019-02-06,23.63,24.14,23.22,23.26,23.26,78684325.0,0.0,1.0,-0.2145,23.924,23.3199,57.3542,3361973815.0,0.3227,1.0671,0.7444,51.163,71.0114,33.3366,-70.2865,0.0,20.0,22.8507,23.924,24.9973,-622757600.2775,0
2019-02-07,22.99,23.22,22.32,22.67,22.67,86723886.0,0.0,1.0,-2.5365,23.576,23.1033,48.4369,3275249929.0,0.2113,1.0085,0.7972,27.9875,51.3312,27.5438,-113.4259,100.0,0.0,22.2582,23.576,24.8938,-642029574.9441,1
2019-02-08,22.33,23.28,22.27,23.05,23.05,78129280.0,0.0,1.0,1.6762,23.284,23.0855,54.1731,3353379209.0,0.1474,0.9815,0.8341,21.7132,33.6212,22.5165,-73.678,100.0,0.0,22.3254,23.284,24.2426,-599483927.4194,0
2019-02-11,23.05,23.28,22.66,22.96,22.96,60578705.0,0.0,1.0,-0.3905,23.05,23.0437,52.4458,3292800504.0,0.0863,0.9419,0.8556,27.8078,25.8362,18.4947,-30.303,80.0,0.0,22.5903,23.05,23.5097,-601438079.1936,0
2019-02-12,23.43,23.56,22.75,22.82,22.82,67595405.0,0.0,1.0,-0.6098,22.952,22.9691,49.3841,3225205099.0,0.0267,0.889,0.8623,32.982,27.501,16.7869,4.0443,60.0,20.0,22.5505,22.952,23.3535,-657350327.7738,1
2019-02-13,22.98,23.24,22.71,22.85,22.85,57544167.0,0.0,1.0,0.1315,22.87,22.9294,50.1634,3282749266.0,-0.018,0.8398,0.8578,37.0905,32.6268,14.9566,18.5759,40.0,0.0,22.6117,22.87,23.1283,-684493802.7738,1
2019-02-14,22.74,23.37,22.59,23.13,23.13,64441243.0,0.0,1.0,1.2254,22.962,22.9963,57.7522,3347190509.0,-0.035,0.8141,0.8491,47.0132,39.0286,14.9511,75.2427,20.0,60.0,22.7276,22.962,23.1964,-659708709.3123,1
2019-02-15,23.58,24.05,23.2,23.68,23.68,78644109.0,0.0,1.0,2.3779,23.088,23.2242,69.2495,3425834618.0,-0.0165,0.8285,0.845,62.0951,48.7329,20.7399,166.6667,0.0,100.0,22.4574,23.088,23.7186,-649531236.3829,1
2019-02-19,23.63,24.41,23.61,23.95,23.95,57517907.0,0.0,1.0,1.1402,23.286,23.4661,73.6498,3483352525.0,0.0055,0.8519,0.8463,72.0165,60.375,27.4345,112.8922,60.0,100.0,22.3793,23.286,24.1927,-658158922.4329,1
2019-02-20,24.14,24.37,23.9,23.95,23.95,57091617.0,0.0,1.0,0.0,23.512,23.6274,73.6498,3483352525.0,0.0113,0.8605,0.8492,74.7027,69.6048,32.7901,81.372,40.0,80.0,22.6193,23.512,24.4047,-703103386.8797,0
2019-02-21,24.04,24.33,23.85,23.92,23.92,49608176.0,0.0,1.0,-0.1253,23.726,23.7249,71.8644,3433744349.0,0.0047,0.855,0.8503,74.1758,73.6317,35.891,55.7774,20.0,60.0,23.0965,23.726,24.3555,-738242511.5463,1
2019-02-22,24.05,24.36,23.88,24.36,24.36,52650728.0,0.0,1.0,1.8395,23.972,23.9366,80.5212,3486395077.0,0.0206,0.8761,0.8555,81.2233,76.7006,38.661,102.5145,0.0,40.0,23.5343,23.972,24.4097,-685591783.5463,1
2019-02-25,25.01,25.52,24.68,24.71,24.71,63221028.0,0.0,1.0,1.4368,24.178,24.1944,85.0844,3549616105.0,0.0441,0.9106,0.8665,75.5121,76.9704,46.6555,166.6667,0.0,100.0,23.554,24.178,24.802,-744297023.8321,0
2019-02-26,24.65,24.72,24.15,24.21,24.21,48470089.0,0.0,1.0,-2.0235,24.23,24.1996,59.9892,3501146016.0,0.0166,0.8873,0.8707,58.3388,71.6914,44.2205,8.0619,0.0,80.0,23.6488,24.23,24.8112,-782562883.5689,0
2019-02-27,24.11,24.23,23.21,23.48,23.48,62649329.0,0.0,1.0,-3.0153,24.136,23.9597,38.9978,3438496687.0,-0.0559,0.8007,0.8567,30.2789,54.7099,38.0013,-117.9628,100.0,60.0,23.3055,24.136,24.9665,-812044920.7454,1
2019-02-28,23.21,23.67,23.11,23.53,23.53,39384901.0,0.0,1.0,0.2129,24.058,23.8165,40.7722,3477881588.0,-0.1031,0.7278,0.8309,16.8909,35.1695,33.807,-97.8654,100.0,40.0,23.0979,24.058,25.0181,-792352470.2454,1
2019-03-01,23.97,24.19,23.45,23.68,23.68,48083975.0,0.0,1.0,0.6375,23.922,23.771,46.5972,3525965563.0,-0.1253,0.6743,0.7996,17.589,21.5863,28.9326,-34.7995,80.0,20.0,22.979,23.922,24.865,-810546406.7319,0
2019-03-04,23.89,24.13,23.01,23.37,23.37,48147714.0,0.0,1.0,-1.3091,23.654,23.6373,37.1568,3477817849.0,-0.1597,0.6,0.7597,20.7105,18.3968,25.4837,-61.5569,100.0,0.0,23.0633,23.654,24.2447,-827742018.8747,1
2019-03-05,23.34,23.68,23.01,23.5,23.5,35462587.0,0.0,1.0,0.5563,23.512,23.5916,43.19,3513280436.0,-0.1715,0.5453,0.7168,28.2893,22.1963,22.7245,-81.5603,100.0,0.0,23.3122,23.512,23.7118,-811333956.2329,0
2019-03-06,23.47,23.53,22.4,22.41,22.41,60479430.0,0.0,1.0,-4.6383,23.298,23.1977,21.5282,3452801006.0,-0.246,0.4092,0.6553,20.5917,23.1972,25.7248,-166.6667,100.0,0.0,22.3884,23.298,24.2076,-870742953.8435,0
2019-03-07,22.33,22.41,21.73,22.08,22.08,52186289.0,0.0,1.0,-1.4726,23.008,22.8251,18.0939,3400614717.0,-0.3069,0.2717,0.5786,18.3167,22.3993,31.7139,-126.7191,100.0,20.0,21.7294,23.008,24.2866,-869208062.9906,0
2019-03-08,21.35,22.09,21.04,22.01,22.01,49967725.0,0.0,1.0,-0.317,22.674,22.5534,17.3596,3350646992.0,-0.3387,0.1552,0.4939,15.3926,18.1004,38.9041,-102.0833,100.0,0.0,21.3996,22.674,23.9484,-826854467.5144,1
2019-03-11,22.15,23.08,21.98,22.96,22.96,54420188.0,0.0,1.0,4.3162,22.592,22.6889,51.0554,3405067180.0,-0.2847,0.138,0.4227,39.4488,24.3861,33.7002,19.1903,80.0,0.0,21.4628,22.592,23.7212,-784307775.078,1
2019-03-12,23.1,23.8,22.78,23.49,23.49,56410616.0,0.0,1.0,2.3084,22.59,22.956,61.8913,3461477796.0,-0.206,0.1652,0.3712,64.2957,39.7124,29.5534,111.4661,60.0,100.0,21.4672,22.59,23.7128,-762185964.882,0
2019-03-13,23.66,24.15,23.35,23.38,23.38,56705777.0,0.0,1.0,-0.4683,22.784,23.0973,58.5296,3404772019.0,-0.1563,0.1759,0.3321,78.9122,60.8856,28.3622,97.3433,40.0,100.0,21.5256,22.784,24.0424,-814638808.607,0
2019-03-14,23.37,23.49,22.8,22.82,22.82,42818582.0,0.0,1.0,-2.3952,22.932,23.0049,43.4953,3361953437.0,-0.1557,0.1376,0.2932,73.748,72.3186,22.7538,18.8146,20.0,80.0,21.883,22.932,23.981,-854975153.9693,1
2019-03-15,23.1,23.65,23.01,23.29,23.29,46519912.0,0.0,1.0,2.0596,23.188,23.0999,55.4899,3408473349.0,-0.1198,0.1435,0.2633,64.2815,72.3139,19.458,27.5376,0.0,60.0,22.6774,23.188,23.6986,-860790142.9693,0
2019-03-18,23.3,23.62,23.04,23.25,23.25,34731839.0,0.0,1.0,-0.1717,23.246,23.1499,54.2645,3373741510.0,-0.096,0.1433,0.2393,50.6367,62.8887,16.8215,-12.5594,0.0,40.0,22.7891,23.246,23.7029,-870371339.9348,1
2019-03-19,23.6,26.08,23.59,26.0,26.0,156052222.0,0.0,1.0,11.828,23.748,24.1,84.2173,3529793732.0,0.0973,0.3608,0.2636,64.0787,59.6656,26.1898,166.6667,0.0,100.0,21.4631,23.748,26.0329,-724346569.9509,0
2019-03-20,26.49,26.88,25.31,25.7,25.7,151292138.0,0.0,1.0,-1.1538,24.212,24.6333,77.3128,3378501594.0,0.1917,0.5033,0.3115,67.6487,60.788,35.1329,104.9758,20.0,100.0,21.5103,24.212,26.9137,-800474461.0464,1
2019-03-21,25.78,28.11,25.71,27.89,27.89,129610272.0,0.0,1.0,8.5214,25.226,25.7189,87.0219,3508111866.0,0.3778,0.7838,0.406,88.1086,73.2787,43.8989,109.3014,0.0,100.0,21.6963,25.226,28.7557,-694626072.2464,0
2019-03-22,27.54,27.75,26.33,26.37,26.37,115323257.0,0.0,1.0,-5.45,25.842,25.9359,63.4601,3392788609.0,0.374,0.8734,0.4995,77.4817,77.7463,50.9117,63.8838,0.0,80.0,22.8438,25.842,28.8402,-803452244.345,0
2019-03-25,26.29,26.99,25.54,25.97,25.97,78438159.0,0.0,1.0,-1.5169,26.386,25.9473,58.2703,3314350450.0,0.3219,0.9018,0.5799,71.3405,78.9769,48.7375,-12.8205,0.0,60.0,24.8227,26.386,27.9493,-835368460.7657,0
2019-03-26,26.69,26.98,25.46,25.69,25.69,75754079.0,0.0,1.0,-1.0782,26.324,25.8615,54.379,3238596371.0,0.2492,0.8914,0.6422,43.9689,64.2637,46.2478,-57.6261,0.0,40.0,24.6818,26.324,27.9662,-888196963.2262,0
2019-03-27,25.7,25.88,24.55,24.89,24.89,88585265.0,0.0,1.0,-3.1141,26.162,25.5377,43.9072,3150011106.0,0.1336,0.8093,0.6756,25.259,46.8561,37.2599,-129.2442,100.0,20.0,24.1807,26.162,28.1433,-931490513.7901,1
2019-03-28,25.1,25.56,24.65,25.06,25.06,64667453.0,0.0,1.0,0.683,25.596,25.3785,46.6368,3214678559.0,0.0589,0.7493,0.6904,13.0198,27.4159,30.0695,-84.2638,80.0,0.0,24.4884,25.596,26.7036,-937886195.955,1
2019-03-29,25.58,25.73,25.25,25.52,25.52,53502807.0,0.0,1.0,1.8356,25.426,25.4256,54.1787,3268181366.0,0.032,0.7304,0.6984,21.7474,20.0087,25.3039,-12.9429,60.0,0.0,24.6281,25.426,26.2239,-931198345.08,1
2019-04-01,26.42,26.56,25.83,26.36,26.36,63000322.0,0.0,1.0,3.2915,25.504,25.7371,65.3553,3331181688.0,0.0608,0.7743,0.7136,43.3924,26.0532,27.3537,99.0279,40.0,0.0,24.468,25.504,26.54,-902718747.4635,1
2019-04-02,26.51,26.8,26.09,26.75,26.75,53358772.0,0.0,1.0,1.4795,25.716,26.0747,69.6514,3384540460.0,0.094,0.831,0.7371,70.6725,45.2708,30.302,101.0005,20.0,0.0,24.2641,25.716,27.1679,-856875295.4635,1
2019-04-03,28.02,29.95,27.88,29.02,29.02,197650478.0,0.0,1.0,8.486,26.542,27.0565,84.0456,3582190938.0,0.248,1.047,0.799,84.9054,66.3234,39.8971,161.5058,0.0,100.0,23.7913,26.542,29.2927,-836823797.6954,1
2019-04-04,28.88,29.39,28.61,29.09,29.09,82191092.0,0.0,1.0,0.2412,27.348,27.7343,84.3321,3664382030.0,0.3287,1.2099,0.8812,87.3109,80.9629,47.5732,85.2549,0.0,80.0,24.449,27.348,30.247,-817856622.6185,0
2019-04-05,29.64,29.69,28.8,28.98,28.98,65662738.0,0.0,1.0,-0.3781,28.04,28.1495,81.4592,3598719292.0,0.347,1.315,0.968,80.2038,84.14,54.0836,61.3851,0.0,60.0,25.6015,28.04,30.4785,-856959151.9893,0
2019-04-08,28.69,28.95,28.18,28.53,28.53,58002493.0,0.0,1.0,-1.5528,28.474,28.2764,69.3743,3540716799.0,0.3028,1.3465,1.0437,73.7903,80.435,52.8011,9.295,0.0,40.0,26.7056,28.474,30.2424,-862232105.8984,0
2019-04-09,28.24,28.38,27.19,27.24,27.24,75539793.0,0.0,1.0,-4.5216,28.572,27.9309,45.2951,3465177006.0,0.1673,1.2528,1.0855,47.1601,67.0514,43.9632,-151.5413,0.0,20.0,27.183,28.572,29.961,-931424017.1337,1
2019-04-10,27.46,28.12,27.32,27.83,27.83,64368144.0,0.0,1.0,2.1659,28.334,27.8973,54.353,3529545150.0,0.1014,1.2123,1.1109,30.208,50.3861,36.8929,-74.6997,80.0,0.0,26.926,28.334,29.742,-913722777.5337,0
2019-04-11,27.81,28.05,27.46,27.79,27.79,44801179.0,0.0,1.0,-0.1437,28.074,27.8615,53.6009,3484743971.0,0.0421,1.1635,1.1214,17.1372,31.5018,31.2367,-48.5539,60.0,20.0,26.8527,28.074,29.2953,-908407383.415,1
2019-04-12,28.21,28.38,27.66,27.85,27.85,41048838.0,0.0,1.0,0.2159,27.848,27.8577,54.7743,3525792809.0,-0.0037,1.1168,1.1205,29.0333,25.4595,29.3968,8.7631,40.0,0.0,27.029,27.848,28.667,-927791556.915,0
2019-04-15,27.8,27.84,26.96,27.33,27.33,40812497.0,0.0,1.0,-1.8671,27.608,27.6818,42.9949,3484980312.0,-0.0756,1.026,1.1016,29.1854,25.1187,25.9521,-129.7814,100.0,0.0,27.0761,27.608,28.1399,-934284454.165,1
2019-04-16,27.72,28.18,27.49,27.93,27.93,47340055.0,0.0,1.0,2.1954,27.746,27.7645,56.4904,3532320367.0,-0.0884,0.991,1.0795,43.9554,34.0581,21.59,54.4525,80.0,60.0,27.3201,27.746,28.1719,-921248786.8462,0
2019-04-17,28.21,28.27,27.22,27.49,27.49,48240768.0,0.0,1.0,-1.5754,27.678,27.673,46.4172,3484079599.0,-0.1298,0.9172,1.047,43.8967,39.0125,19.0714,-26.6667,60.0,40.0,27.2201,27.678,28.1359,-944680017.0176,1
2019-04-18,27.6,27.88,27.34,27.68,27.68,39880890.0,0.0,1.0,0.6912,27.656,27.6753,51.1218,3523960489.0,-0.1463,0.8641,1.0104,52.1127,46.6549,17.0565,-25.8398,40.0,20.0,27.2114,27.656,28.1006,-934340527.0176,1
2019-04-22,27.62,28.23,27.39,28.18,28.18,36477286.0,0.0,1.0,1.8064,27.722,27.8436,62.0751,3560437775.0,-0.1263,0.8526,0.9789,60.386,52.1318,16.2825,96.8177,20.0,0.0,27.1139,27.722,28.3301,-902205775.0652,0
2019-04-23,28.18,28.49,27.79,27.97,27.97,41777470.0,0.0,1.0,-0.7452,27.85,27.8857,55.5407,3518660305.0,-0.1295,0.817,0.9465,67.6297,60.0428,18.4232,109.5406,0.0,100.0,27.3698,27.85,28.3302,-922497689.0652,1
2019-04-24,28.1,28.85,27.93,28.46,28.46,51784738.0,0.0,1.0,1.7519,27.956,28.0771,65.9843,3570445043.0,-0.102,0.819,0.921,76.0862,68.034,23.2862,128.6132,20.0,100.0,27.2645,27.956,28.6475,-914617402.8478,0
2019-04-25,28.67,28.86,27.36,27.66,27.66,57329711.0,0.0,1.0,-2.811,27.99,27.9381,44.6023,3513115332.0,-0.1389,0.7473,0.8863,52.0605,65.2588,18.6343,-15.2759,0.0,100.0,27.3818,27.99,28.5982,-949015229.4478,1
2019-04-26,27.66,27.9,27.05,27.88,27.88,48827903.0,0.0,1.0,0.7954,28.03,27.9187,50.1546,3561943235.0,-0.1488,0.7003,0.8491,47.6609,58.6025,18.2838,-130.8725,100.0,80.0,27.4856,28.03,28.5744,-902485110.1184,0
2019-04-29,27.9,28.14,27.5,27.69,27.69,44532725.0,0.0,1.0,-0.6815,27.932,27.8425,45.2578,3517410510.0,-0.1671,0.6402,0.8073,34.0894,44.6036,14.717,-57.211,80.0,60.0,27.3555,27.932,28.5085,-920576529.6497,0
2019-04-30,27.59,27.8,26.94,27.63,27.63,73165869.0,0.0,1.0,-0.2167,27.864,27.7717,43.5783,3444244641.0,-0.1809,0.5811,0.7621,39.051,40.2671,17.6534,-93.8511,100.0,40.0,27.243,27.864,28.485,-876336701.8822,0
2019-05-01,28.95,29.15,26.78,26.81,26.81,136066941.0,0.0,1.0,-2.9678,27.534,27.4511,26.6703,3308177700.0,-0.2394,0.4628,0.7022,24.1875,32.4426,20.3298,-42.029,100.0,100.0,26.7892,27.534,28.2788,-1008958910.1987,1
2019-05-02,26.94,28.64,26.61,28.29,28.29,100514792.0,0.0,1.0,5.5203,27.66,27.7307,60.898,3408692492.0,-0.1755,0.4828,0.6583,34.4484,32.5623,20.6761,101.8323,100.0,80.0,26.6927,27.66,28.6273,-943104391.3021,0
2019-05-03,28.3,28.42,27.66,28.22,28.22,55503062.0,0.0,1.0,-0.2474,27.728,27.8938,59.2626,3353189430.0,-0.1367,0.4875,0.6242,43.5978,34.0779,20.9533,124.1084,80.0,60.0,26.6653,27.728,28.7907,-916813467.1969,0
2019-05-06,26.72,27.5,26.45,27.42,27.42,70344092.0,0.0,1.0,-2.8349,27.674,27.7359,42.8309,3282845338.0,-0.1619,0.4217,0.5837,55.1512,44.3991,22.9045,-117.8977,100.0,40.0,26.582,27.674,28.766,-857188474.9302,0
2019-05-07,27.2,27.35,26.21,26.66,26.66,75868821.0,0.0,1.0,-2.7717,27.48,27.3773,32.2217,3206976517.0,-0.2231,0.3048,0.5279,38.206,45.6516,25.8072,-112.5686,100.0,20.0,26.1151,27.48,28.8449,-873160858.2986,1
2019-05-08,26.41,27.71,26.27,27.09,27.09,65967544.0,0.0,1.0,1.6129,27.536,27.2815,42.3253,3272944061.0,-0.2271,0.244,0.4711,29.1487,40.8353,23.9069,-47.1612,80.0,0.0,26.266,27.536,28.806,-863998699.4097,1
2019-05-09,26.7,27.38,26.03,27.21,27.21,73150883.0,0.0,1.0,0.443,27.32,27.2577,45.1762,3346094944.0,-0.2144,0.2032,0.4175,33.6308,33.6618,24.2865,-53.6398,100.0,0.0,26.2921,27.32,28.3479,-809271001.7579,1
2019-05-10,27.03,28.1,26.93,27.96,27.96,82930144.0,0.0,1.0,2.7563,27.268,27.4918,60.4495,3429025088.0,-0.1511,0.2287,0.3798,59.6077,40.7957,21.78,156.2275,80.0,0.0,26.4163,27.268,28.1197,-746187387.9459,0
