date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,roc,sma,ema,rsi,obv,MACD_Signal,MACD,MACD_Hist,SlowK,SlowD,adx,cci,Aroon Up,Aroon Down,Real Lower Band,Real Middle Band,Real Upper Band,ad,shifted_ROC_BOOL
2009-07-27,3.82,3.84,3.71,3.8,3.8,15781300.0,0.0,1.0,0.7958,3.724,3.7934,48.9638,-782067200.0,-0.0693,-0.0438,0.0255,36.9048,32.7853,16.3389,23.7011,80.0,35.0,3.2766,3.724,4.1714,-1425697071.0822,0
2009-07-28,3.77,3.81,3.7,3.77,3.77,15661700.0,0.0,1.0,-0.7895,3.7265,3.7911,48.3697,-797728900.0,-0.0636,-0.0409,0.0227,57.6689,40.5193,15.8041,14.6032,75.0,30.0,3.2787,3.7265,4.1743,-1421425698.3549,0
2009-07-29,3.77,3.79,3.65,3.71,3.71,18382700.0,0.0,1.0,-1.5915,3.7185,3.7834,47.165,-816111600.0,-0.0595,-0.043,0.0165,64.3355,52.9697,15.3929,2.2202,70.0,25.0,3.2755,3.7185,4.1615,-1424051798.3549,0
2009-07-30,3.78,3.81,3.65,3.66,3.66,20841900.0,0.0,1.0,-1.3477,3.706,3.7717,46.1566,-836953500.0,-0.0572,-0.0481,0.0091,62.1927,61.399,14.9562,3.1293,65.0,20.0,3.2713,3.706,4.1407,-1442288460.8549,1
2009-07-31,3.69,3.73,3.65,3.66,3.66,14282400.0,0.0,1.0,0.0,3.698,3.761,46.1566,-836953500.0,-0.0561,-0.0515,0.0045,36.0401,54.1894,14.5413,-4.4796,60.0,15.0,3.2661,3.698,4.1299,-1453000260.8549,1
2009-08-03,3.75,3.78,3.7,3.74,3.74,12875200.0,0.0,1.0,2.1858,3.7075,3.759,48.123,-824078300.0,-0.0543,-0.0473,0.007,33.8377,44.0235,14.0235,16.8472,55.0,10.0,3.2808,3.7075,4.1342,-1453000260.8549,1
2009-08-04,3.75,3.85,3.68,3.76,3.76,20095900.0,0.0,1.0,0.5348,3.724,3.7591,48.6168,-803982400.0,-0.0518,-0.0418,0.01,38.8377,36.2385,13.3595,21.6063,50.0,5.0,3.3164,3.724,4.1316,-1454182372.6196,0
2009-08-05,3.77,3.79,3.7,3.75,3.75,12174500.0,0.0,1.0,-0.266,3.7435,3.7582,48.3745,-816156900.0,-0.049,-0.0378,0.0112,53.75,42.1418,12.7287,6.913,45.0,0.0,3.3716,3.7435,4.1154,-1452829650.3974,0
2009-08-06,3.75,3.79,3.66,3.71,3.71,11660200.0,0.0,1.0,-1.0667,3.755,3.7537,47.38,-827817100.0,-0.0467,-0.0375,0.0092,45.0,45.8626,12.2312,-12.7654,40.0,10.0,3.4027,3.755,4.1073,-1455520465.782,0
2009-08-07,3.77,3.77,3.66,3.7,3.7,12259500.0,0.0,1.0,-0.2695,3.7655,3.7485,47.125,-840076600.0,-0.0449,-0.0376,0.0073,33.6842,44.1447,11.7585,-25.5045,35.0,5.0,3.4335,3.7655,4.0975,-1458863965.782,0
2009-08-10,3.71,3.71,3.65,3.68,3.68,10704400.0,0.0,1.0,-0.5405,3.7715,3.742,46.5971,-850781000.0,-0.0437,-0.0388,0.0048,22.0175,33.5673,11.3369,-49.8765,30.0,0.0,3.4504,3.7715,4.0926,-1458863965.782,0
2009-08-11,3.68,3.69,3.55,3.59,3.59,12670300.0,0.0,1.0,-2.4457,3.7735,3.7275,44.2493,-863451300.0,-0.0443,-0.0466,-0.0023,17.5731,24.425,11.2074,-94.6502,25.0,30.0,3.4575,3.7735,4.0895,-1464294094.3534,1
2009-08-12,3.6,3.63,3.56,3.59,3.59,13465300.0,0.0,1.0,0.0,3.76,3.7144,44.2493,-863451300.0,-0.0458,-0.0521,-0.0062,16.1111,18.5673,11.0843,-98.0452,20.0,25.0,3.437,3.76,4.083,-1466217708.6392,1
2009-08-13,3.61,3.71,3.52,3.68,3.68,22048000.0,0.0,1.0,2.507,3.748,3.7112,47.1972,-841403300.0,-0.0464,-0.0486,-0.0022,32.4444,22.0429,10.71,-66.9018,15.0,20.0,3.4319,3.748,4.0641,-1451132234.9549,1
2009-08-14,3.66,3.76,3.59,3.69,3.69,23177600.0,0.0,1.0,0.2717,3.7325,3.7091,47.5218,-818225700.0,-0.046,-0.0446,0.0015,50.5,33.0185,10.1979,-34.104,10.0,15.0,3.4376,3.7325,4.0274,-1447042070.2491,0
2009-08-17,3.565,3.61,3.52,3.55,3.55,15706400.0,0.0,1.0,-3.794,3.7015,3.694,43.5748,-833932100.0,-0.0472,-0.052,-0.0048,49.1111,44.0185,9.9235,-122.3053,5.0,10.0,3.4746,3.7015,3.9284,-1452277536.9157,1
2009-08-18,3.55,3.58,3.49,3.56,3.56,23269700.0,0.0,1.0,0.2817,3.6755,3.6812,43.925,-810662400.0,-0.0491,-0.0565,-0.0074,36.4198,45.3436,9.7527,-128.7137,0.0,5.0,3.5201,3.6755,3.8309,-1439349925.8046,0
2009-08-19,3.4975,3.525,3.47,3.52,3.52,10937500.0,0.0,1.0,-1.1236,3.674,3.6659,42.8064,-821599900.0,-0.0518,-0.0626,-0.0108,18.5558,34.6955,9.6516,-161.3127,45.0,0.0,3.5133,3.674,3.8347,-1430401062.1683,1
2009-08-20,3.53,3.55,3.49,3.52,3.52,6528900.0,0.0,1.0,0.0,3.6705,3.652,42.8064,-821599900.0,-0.0547,-0.0666,-0.0118,20.1362,25.0372,9.4644,-139.3889,40.0,95.0,3.4999,3.6705,3.8411,-1430401062.1683,1
2009-08-21,3.53,3.71,3.51,3.7,3.7,20133600.0,0.0,1.0,5.1136,3.667,3.6566,49.2503,-801466300.0,-0.0547,-0.0546,0.0001,43.4387,27.3769,9.2371,-23.2504,35.0,90.0,3.5019,3.667,3.8321,-1412280822.1683,1
2009-08-24,3.93,4.1,3.88,4.0,4.0,49755000.0,0.0,1.0,8.1081,3.677,3.6893,57.6261,-751711300.0,-0.0479,-0.0207,0.0272,65.7339,43.1029,10.009,267.1847,100.0,85.0,3.4637,3.677,3.8903,-1407757640.3501,1
2009-08-25,4.13,4.14,4.02,4.02,4.02,28065000.0,0.0,1.0,0.5,3.6895,3.7208,58.1112,-723646300.0,-0.0368,0.0077,0.0445,87.35,65.5075,10.8249,261.0077,100.0,80.0,3.4313,3.6895,3.9477,-1435822640.3501,1
2009-08-26,4.03,4.08,4.0,4.06,4.06,20686200.0,0.0,1.0,0.995,3.707,3.7531,59.0971,-702960100.0,-0.0228,0.0331,0.0559,84.6363,79.24,11.5279,201.2532,95.0,75.0,3.4024,3.707,4.0116,-1425479540.3501,1
2009-08-27,4.04,4.26,4.0,4.23,4.23,26139300.0,0.0,1.0,4.1872,3.7355,3.7985,62.9937,-676820800.0,-0.005,0.0661,0.0712,88.594,86.8601,12.5623,205.6296,100.0,70.0,3.3563,3.7355,4.1147,-1405372386.5039,1
2009-08-28,4.45,4.55,4.3,4.47,4.47,41971900.0,0.0,1.0,5.6738,3.776,3.8624,67.5829,-634848900.0,0.0181,0.1104,0.0924,90.584,87.9381,14.0263,240.3097,100.0,65.0,3.282,3.776,4.27,-1390262502.5039,0
2009-08-31,4.32,4.38,4.23,4.36,4.36,22133900.0,0.0,1.0,-2.4609,3.807,3.9098,63.7677,-656982800.0,0.0415,0.1351,0.0936,83.1714,87.4498,15.1701,156.291,95.0,60.0,3.2519,3.807,4.3621,-1374030975.8373,0
2009-09-01,4.36,4.57,4.18,4.22,4.22,32602600.0,0.0,1.0,-3.211,3.83,3.9394,59.284,-689585400.0,0.0615,0.1417,0.0802,64.0369,79.2641,16.5423,128.9954,100.0,55.0,3.2472,3.83,4.4128,-1399945863.0167,1
2009-09-02,4.19,4.33,4.13,4.28,4.28,19010800.0,0.0,1.0,1.4218,3.8565,3.9718,60.5358,-670574600.0,0.0792,0.1501,0.0708,51.0579,66.0888,17.6714,94.549,95.0,50.0,3.2432,3.8565,4.4698,-1390440463.0167,1
2009-09-03,4.39,4.56,4.35,4.53,4.53,33180600.0,0.0,1.0,5.8411,3.8975,4.025,65.225,-637394000.0,0.0984,0.1749,0.0765,59.5428,58.2126,19.0664,127.9054,90.0,45.0,3.2224,3.8975,4.5726,-1366740034.4453,1
2009-09-04,4.55,4.56,4.38,4.53,4.53,19622500.0,0.0,1.0,0.0,3.939,4.0731,65.225,-637394000.0,0.1171,0.1923,0.0751,76.9803,62.527,20.3916,113.8166,85.0,40.0,3.2171,3.939,4.6609,-1353658367.7786,1
2009-09-08,4.6,5.24,4.57,5.19,5.19,73355000.0,0.0,1.0,14.5695,4.0145,4.1794,74.1945,-564039000.0,0.145,0.2564,0.1114,92.4379,76.3203,22.3513,184.1534,100.0,35.0,3.1212,4.0145,4.9078,-1291251875.2413,1
2009-09-09,5.15,5.3,5.0,5.2,5.2,44410400.0,0.0,1.0,0.1927,4.095,4.2766,74.3003,-519628600.0,0.1769,0.3045,0.1276,92.6192,87.3458,24.2604,182.7681,100.0,30.0,3.0865,4.095,5.1035,-1276448408.5747,1
2009-09-10,5.29,5.45,5.2,5.38,5.38,39108400.0,0.0,1.0,3.4615,4.1845,4.3817,76.1515,-480520200.0,0.2121,0.3531,0.1409,93.5283,92.8618,26.1882,179.7536,100.0,25.0,3.0601,4.1845,5.3089,-1259240712.5747,1
2009-09-11,5.49,5.75,5.45,5.68,5.68,48505700.0,0.0,1.0,5.5762,4.2845,4.5054,78.8272,-432014500.0,0.2519,0.411,0.1591,93.3266,93.158,28.2217,187.2219,100.0,20.0,3.0115,4.2845,5.5575,-1233371005.908,1
2009-09-14,5.62,5.78,5.51,5.72,5.72,27629100.0,0.0,1.0,0.7042,4.386,4.621,79.1554,-404385400.0,0.2925,0.4549,0.1624,94.5227,93.7925,30.1723,163.2981,100.0,15.0,3.0001,4.386,5.7719,-1218021505.908,1
2009-09-15,5.77,5.94,5.72,5.88,5.88,26757300.0,0.0,1.0,2.7972,4.5025,4.7409,80.4326,-377628100.0,0.3334,0.4969,0.1635,94.5163,94.1219,32.1231,156.6701,100.0,10.0,3.0283,4.5025,5.9767,-1205859096.8171,0
2009-09-16,5.85,5.87,5.57,5.69,5.69,43399700.0,0.0,1.0,-3.2313,4.609,4.8313,74.7104,-421027800.0,0.3685,0.509,0.1405,84.9582,91.3324,33.5057,119.5067,95.0,5.0,3.1149,4.609,6.1031,-1214539036.8171,0
2009-09-17,5.69,5.78,5.55,5.67,5.67,38169500.0,0.0,1.0,-0.3515,4.7165,4.9112,74.126,-459197300.0,0.397,0.5111,0.1141,68.2437,82.5727,34.7573,99.9728,90.0,0.0,3.2421,4.7165,6.1909,-1212879493.3388,1
2009-09-18,5.74,5.75,5.43,5.7,5.7,34251800.0,0.0,1.0,0.5291,4.8255,4.9863,74.4417,-424945500.0,0.4195,0.5093,0.0898,54.6851,69.2957,35.5765,85.2489,85.0,0.0,3.3995,4.8255,6.2515,-1189331380.8388,1
2009-09-21,5.57,5.89,5.56,5.81,5.81,26292700.0,0.0,1.0,1.9298,4.931,5.0648,75.5909,-398652800.0,0.4378,0.5108,0.0731,57.4496,60.1262,36.4871,88.7101,80.0,0.0,3.5419,4.931,6.3201,-1175786656.5964,1
2009-09-22,5.91,6.3,5.84,6.08,6.08,39994300.0,0.0,1.0,4.6472,5.035,5.1615,78.1316,-358658500.0,0.4558,0.5278,0.072,67.3879,59.8409,37.6829,110.5603,100.0,0.0,3.629,5.035,6.441,-1174047773.9877,0
2009-09-23,6.18,6.28,6.0,6.02,6.02,34479800.0,0.0,1.0,-0.9868,5.135,5.2432,76.2745,-393138300.0,0.4706,0.5302,0.0596,72.3462,65.7279,38.8189,103.1769,95.0,10.0,3.7476,5.135,6.5224,-1203601888.2734,0
2009-09-24,6.06,6.09,5.57,5.66,5.66,36318200.0,0.0,1.0,-5.9801,5.215,5.2829,66.3186,-429456500.0,0.476,0.4974,0.0214,56.3218,65.352,38.7543,63.7589,90.0,5.0,3.9022,5.215,6.5278,-1227348403.658,1
2009-09-25,5.52,5.83,5.51,5.83,5.83,29820800.0,0.0,1.0,3.0035,5.295,5.335,68.3708,-399635700.0,0.4767,0.4796,0.0029,44.9197,57.8626,38.5519,53.2747,85.0,0.0,4.0383,5.295,6.5517,-1197527603.658,1
2009-09-28,5.87,6.06,5.79,5.94,5.94,20247100.0,0.0,1.0,1.8868,5.3685,5.3926,69.6311,-379388600.0,0.4752,0.4689,-0.0062,40.4578,47.2331,38.6091,72.71,80.0,15.0,4.1418,5.3685,6.5952,-1195277925.8803,0
2009-09-29,5.85,6.1,5.72,5.78,5.78,31086500.0,0.0,1.0,-2.6936,5.4395,5.4295,65.6273,-410475100.0,0.4686,0.4425,-0.0262,43.3339,42.9038,38.4966,60.7092,75.0,10.0,4.2927,5.4395,6.5863,-1216547636.4066,0
2009-09-30,5.8,5.85,5.59,5.66,5.66,37557200.0,0.0,1.0,-2.0761,5.5115,5.4515,62.7775,-448032300.0,0.4563,0.4071,-0.0492,38.3063,40.6994,38.0851,33.2964,70.0,5.0,4.5082,5.5115,6.5148,-1233881728.7143,0
2009-10-01,5.62,5.65,5.27,5.39,5.39,42759500.0,0.0,1.0,-4.7703,5.567,5.4456,56.9233,-490791800.0,0.4357,0.3532,-0.0825,24.9822,35.5408,37.0188,-22.2003,65.0,0.0,4.734,5.567,6.4,-1249635228.7143,0
2009-10-02,5.22,5.45,5.05,5.31,5.31,31821800.0,0.0,1.0,-1.4842,5.606,5.4327,55.3145,-522613600.0,0.4087,0.3006,-0.1081,21.5478,28.2788,35.5983,-75.1927,60.0,0.0,4.9089,5.606,6.3031,-1240088688.7143,1
2009-10-05,5.15,5.63,5.12,5.54,5.54,29232100.0,0.0,1.0,4.3315,5.6565,5.4429,58.8354,-493381500.0,0.3818,0.2743,-0.1075,28.6288,25.0529,34.5079,-62.7415,55.0,0.0,5.1614,5.6565,6.1516,-1221173800.479,1
2009-10-06,5.67,5.78,5.53,5.64,5.64,21908400.0,0.0,1.0,1.8051,5.679,5.4617,60.2682,-471473100.0,0.3572,0.2586,-0.0986,48.3929,32.8565,33.6764,-6.7403,50.0,0.0,5.2322,5.679,6.1258,-1223802808.479,0
2009-10-07,5.66,5.69,5.52,5.54,5.54,16911100.0,0.0,1.0,-1.773,5.696,5.4692,58.1381,-488384200.0,0.3328,0.2353,-0.0975,62.5133,46.5117,32.8669,-44.3978,45.0,0.0,5.3005,5.696,6.0915,-1236734826.126,0
2009-10-08,5.58,5.67,5.46,5.51,5.51,20299300.0,0.0,1.0,-0.5415,5.7025,5.473,57.4964,-508683500.0,0.3086,0.212,-0.0966,67.9623,59.6228,31.9774,-68.4624,40.0,80.0,5.324,5.7025,6.081,-1247367792.7927,1
2009-10-09,5.51,5.9,5.51,5.88,5.88,27325500.0,0.0,1.0,6.7151,5.7125,5.5118,62.8237,-481358000.0,0.2911,0.2209,-0.0702,75.8576,68.7778,31.4568,25.8258,35.0,75.0,5.3264,5.7125,6.0986,-1222844908.1773,1
2009-10-12,6.13,6.29,6.08,6.14,6.14,38595800.0,0.0,1.0,4.4218,5.7335,5.5716,65.9778,-442762200.0,0.2821,0.246,-0.0361,80.7924,74.8708,31.433,172.3935,30.0,70.0,5.3048,5.7335,6.1622,-1239385965.3202,0
2009-10-13,6.21,6.22,6.06,6.08,6.08,29647100.0,0.0,1.0,-0.9772,5.7435,5.62,64.6455,-472409300.0,0.2773,0.2581,-0.0192,84.6875,80.4458,31.3683,135.4016,25.0,65.0,5.2928,5.7435,6.1942,-1261621290.3202,1
2009-10-14,6.31,6.36,6.16,6.25,6.25,32294400.0,0.0,1.0,2.7961,5.7715,5.68,66.6538,-440114900.0,0.2775,0.2782,0.0008,81.4681,82.316,31.4649,152.8435,100.0,60.0,5.2708,5.7715,6.2722,-1264850730.3202,0
2009-10-15,6.21,6.23,6.05,6.19,6.19,37778500.0,0.0,1.0,-0.96,5.7975,5.7286,65.2762,-477893400.0,0.2792,0.286,0.0069,80.8255,82.327,31.3161,104.3357,95.0,55.0,5.2674,5.7975,6.3276,-1243862674.7646,0
2009-10-16,5.89,5.9399,5.65,5.74,5.74,62203100.0,0.0,1.0,-7.2698,5.7995,5.7297,56.1193,-540096500.0,0.2739,0.253,-0.021,60.1513,74.1483,30.3947,-8.1395,90.0,50.0,5.2706,5.7995,6.3284,-1267443636.0961,1
2009-10-19,5.78,5.89,5.68,5.87,5.87,20547600.0,0.0,1.0,2.2648,5.8025,5.7431,57.9146,-519548900.0,0.2661,0.2346,-0.0315,41.2207,60.7325,29.5194,1.8993,85.0,45.0,5.2727,5.8025,6.3323,-1250809864.6675,1
2009-10-20,5.94,6.18,5.92,5.98,5.98,35580300.0,0.0,1.0,1.8739,5.7975,5.7656,59.3943,-483968600.0,0.2581,0.2263,-0.0318,30.0469,43.8063,29.075,67.334,80.0,40.0,5.2765,5.7975,6.3185,-1269968487.7445,0
2009-10-21,5.89,6.07,5.7,5.77,5.77,27058800.0,0.0,1.0,-3.5117,5.785,5.766,55.4747,-511027400.0,0.2466,0.2004,-0.0462,32.7181,34.6619,28.2531,17.7033,75.0,35.0,5.274,5.785,6.296,-1286788822.8796,1
2009-10-22,5.76,5.87,5.61,5.83,5.83,21176900.0,0.0,1.0,1.0399,5.7935,5.7721,56.3412,-489850500.0,0.2338,0.1827,-0.0511,35.255,32.6734,27.316,-7.0646,70.0,30.0,5.2855,5.7935,6.3015,-1272127892.1104,0
2009-10-23,5.93,5.93,5.52,5.6,5.6,26662900.0,0.0,1.0,-3.9451,5.782,5.7557,52.239,-516513400.0,0.2167,0.1483,-0.0684,23.8025,30.5919,26.2704,-34.1639,65.0,25.0,5.2674,5.782,6.2966,-1288385757.964,0
2009-10-26,5.62,5.71,5.34,5.42,5.42,26803400.0,0.0,1.0,-3.2143,5.756,5.7238,49.283,-543316800.0,0.1944,0.1054,-0.0891,20.0805,26.3793,24.9773,-87.1636,60.0,20.0,5.2237,5.756,6.2883,-1303598498.5046,0
2009-10-27,5.42,5.47,5.07,5.15,5.15,31030200.0,0.0,1.0,-4.9815,5.7245,5.6691,45.2409,-574347000.0,0.1653,0.049,-0.1164,9.8817,17.9215,24.1183,-144.1601,55.0,15.0,5.1306,5.7245,6.3184,-1322216618.5046,0
2009-10-28,4.98,5.02,4.75,4.85,4.85,30672900.0,0.0,1.0,-5.8252,5.684,5.5911,41.2809,-605019900.0,0.1283,-0.0197,-0.148,8.6661,12.8761,23.7289,-198.8709,50.0,100.0,4.9782,5.684,6.3898,-1330168851.8379,1
2009-10-29,4.95,5.1,4.9,4.93,4.93,27195300.0,0.0,1.0,1.6495,5.661,5.5281,42.689,-577824600.0,0.0893,-0.0669,-0.1562,10.5763,9.708,23.2207,-154.7027,45.0,95.0,4.8912,5.661,6.4308,-1349205561.8379,0
2009-10-30,4.98,4.98,4.545,4.6,4.6,31600900.0,0.0,1.0,-6.6937,5.6255,5.4397,38.6631,-609425500.0,0.0456,-0.1294,-0.175,9.4833,9.5752,23.1698,-188.35,40.0,100.0,4.7378,5.6255,6.5132,-1372815429.654,1
2009-11-02,4.68,4.78,4.44,4.6,4.6,23885000.0,0.0,1.0,0.0,5.5785,5.3598,38.6631,-609425500.0,0.0011,-0.1769,-0.178,11.8364,10.632,23.2389,-174.4943,35.0,100.0,4.5845,5.5785,6.5725,-1374220429.654,1
2009-11-03,4.49,4.65,4.33,4.64,4.64,23046700.0,0.0,1.0,0.8696,5.5285,5.2912,39.4303,-586378800.0,-0.0409,-0.209,-0.168,20.1716,13.8304,23.4259,-152.4363,30.0,100.0,4.4545,5.5285,6.6025,-1352614148.404,1
2009-11-04,4.71,4.88,4.67,4.69,4.69,25223500.0,0.0,1.0,1.0776,5.486,5.234,40.411,-561155300.0,-0.0783,-0.2277,-0.1494,34.1823,22.0634,23.1834,-103.843,25.0,95.0,4.3516,5.486,6.6204,-1373033172.2135,1
2009-11-05,4.81,4.86,4.72,4.83,4.83,14731100.0,0.0,1.0,2.9851,5.452,5.1955,43.1251,-546424200.0,-0.1083,-0.2286,-0.1202,54.6454,36.3331,22.953,-84.2578,20.0,90.0,4.2823,5.452,6.6217,-1364615400.7849,1
2009-11-06,4.84,5.05,4.79,5.04,5.04,20953200.0,0.0,1.0,4.3478,5.41,5.1807,46.941,-525471000.0,-0.1287,-0.2099,-0.0813,74.0958,54.3078,22.3954,-57.6961,15.0,85.0,4.2445,5.41,6.5755,-1345273985.4003,1
2009-11-09,5.12,5.24,5.1,5.21,5.21,15821100.0,0.0,1.0,3.373,5.3635,5.1835,49.8104,-509649900.0,-0.1388,-0.1794,-0.0406,90.7458,73.1623,21.5487,-25.2248,10.0,80.0,4.245,5.3635,6.482,-1336233356.8289,0
2009-11-10,5.2,5.31,5.07,5.14,5.14,16308400.0,0.0,1.0,-1.3436,5.3165,5.1793,48.6696,-525958300.0,-0.1428,-0.159,-0.0161,89.584,84.8085,20.6308,-21.7274,5.0,75.0,4.2443,5.3165,6.3887,-1343028523.4956,1
2009-11-11,5.23,5.35,5.2,5.32,5.32,24533200.0,0.0,1.0,3.5019,5.27,5.1927,51.666,-501425100.0,-0.1396,-0.1268,0.0128,88.4596,89.5965,19.6929,1.1221,0.0,70.0,4.2868,5.27,6.2532,-1328308603.4956,1
2009-11-12,6.64,6.73,6.35,6.48,6.48,163101700.0,0.0,1.0,21.8045,5.2845,5.3153,65.3766,-338323400.0,-0.1132,-0.0076,0.1056,85.263,87.7689,20.2293,179.8334,100.0,65.0,4.2408,5.2845,6.3282,-1379814403.4956,1
2009-11-13,6.26,6.56,6.17,6.53,6.53,68140400.0,0.0,1.0,0.7716,5.324,5.431,65.8166,-270183000.0,-0.0726,0.0898,0.1624,90.1011,87.9412,20.467,147.719,95.0,60.0,4.1613,5.324,6.4867,-1322157141.9571,0
2009-11-16,6.56,6.7,6.32,6.43,6.43,48798900.0,0.0,1.0,-1.5314,5.352,5.5262,64.1018,-318981900.0,-0.0267,0.1572,0.1838,85.6643,87.0095,20.8166,140.2776,90.0,55.0,4.1135,5.352,6.5905,-1342704047.2203,1
2009-11-17,6.37,6.64,6.35,6.62,6.62,26734100.0,0.0,1.0,2.9549,5.384,5.6303,65.8798,-292247800.0,0.0233,0.2233,0.2,87.5633,87.7762,21.1488,135.9363,85.0,50.0,4.0527,5.384,6.7153,-1319657409.2892,1
2009-11-18,6.71,7.33,6.7,7.32,7.32,79142400.0,0.0,1.0,10.574,5.4615,5.7912,71.3774,-213105400.0,0.0843,0.3284,0.2441,91.292,88.1732,22.0184,173.699,100.0,45.0,3.8905,5.4615,7.0325,-1243027466.4321,0
2009-11-19,7.2,7.3,6.78,7.05,7.05,65901400.0,0.0,1.0,-3.6885,5.5225,5.9111,66.9947,-279006800.0,0.1446,0.3855,0.2409,89.2702,89.3752,22.8446,141.7373,95.0,40.0,3.8105,5.5225,7.2345,-1240492797.2013,0
2009-11-20,6.9,6.995,6.8,6.95,6.95,28226700.0,0.0,1.0,-1.4184,5.59,6.0101,65.4284,-307233500.0,0.1992,0.4178,0.2186,79.1254,86.5625,23.6295,111.6107,90.0,35.0,3.7682,5.59,7.4118,-1225293804.8936,1
2009-11-23,7.03,7.15,6.94,7.0,7.0,29284300.0,0.0,1.0,0.7194,5.669,6.1043,65.8486,-277949200.0,0.2478,0.4424,0.1945,68.1883,78.8613,24.4934,103.9245,85.0,30.0,3.7492,5.669,7.5888,-1237844219.1793,0
2009-11-24,7.01,7.07,6.83,6.95,6.95,18549700.0,0.0,1.0,-0.7143,5.759,6.1849,65.0167,-296498900.0,0.2888,0.4526,0.1638,56.1284,67.814,25.1172,86.2734,80.0,25.0,3.7772,5.759,7.7408,-1237844219.1793,1
2009-11-25,7.01,7.12,6.965,7.11,7.11,16390300.0,0.0,1.0,2.3022,5.872,6.273,66.4446,-280108600.0,0.3247,0.4682,0.1435,56.4902,60.269,25.7514,84.6152,75.0,20.0,3.853,5.872,7.891,-1223568796.5987,0
2009-11-27,6.69,7.0,6.68,6.85,6.85,16185100.0,0.0,1.0,-3.6568,5.968,6.3279,62.1083,-296293700.0,0.3506,0.4544,0.1037,46.4381,53.0189,25.8484,62.858,70.0,15.0,3.9547,5.968,7.9813,-1222557227.8487,1
2009-11-30,6.9,7.011,6.78,7.01,7.01,19388300.0,0.0,1.0,2.3358,6.0885,6.3929,63.6452,-276905400.0,0.3707,0.4511,0.0804,56.6148,53.181,25.9512,63.7244,65.0,10.0,4.1294,6.0885,8.0476,-1203336791.918,1
2009-12-01,7.11,7.25,7.01,7.2,7.2,23136400.0,0.0,1.0,2.7104,6.2185,6.4698,65.3995,-253769000.0,0.3883,0.4586,0.0703,65.8703,56.3078,26.2784,75.0306,60.0,5.0,4.3279,6.2185,8.1091,-1189840558.5846,1
2009-12-02,7.21,7.5,7.21,7.3,7.3,26906700.0,0.0,1.0,1.3889,6.3515,6.5488,66.3004,-226862300.0,0.4041,0.4672,0.0631,79.0169,67.1674,26.8102,86.5133,100.0,0.0,4.5517,6.3515,8.1513,-1200046548.2398,1
2009-12-03,7.37,8.23,7.36,8.03,8.03,69019800.0,0.0,1.0,10.0,6.5185,6.6899,71.9188,-157842500.0,0.4286,0.5268,0.0982,84.6449,76.5107,27.844,131.4442,100.0,0.0,4.7467,6.5185,8.2903,-1162759989.6191,0
2009-12-04,8.09,8.25,7.65,7.86,7.86,43885500.0,0.0,1.0,-2.1171,6.67,6.8013,69.095,-201728000.0,0.4537,0.554,0.1003,78.7253,80.7957,28.8387,130.9067,100.0,0.0,4.9856,6.67,8.3544,-1175925639.6191,1
2009-12-07,8.25,8.61,8.23,8.52,8.52,45635400.0,0.0,1.0,8.3969,6.844,6.965,73.3683,-156092600.0,0.4873,0.6216,0.1343,84.9804,82.7835,30.0019,180.0444,100.0,0.0,5.1502,6.844,8.5378,-1151907008.0402,1
2009-12-08,8.43,8.815,8.34,8.67,8.67,41620000.0,0.0,1.0,1.7606,7.017,7.1274,74.2211,-114472600.0,0.5257,0.6794,0.1538,86.27,83.3252,31.2211,187.8473,100.0,5.0,5.3193,7.017,8.7147,-1135697113.3033,1
2009-12-09,8.81,8.87,8.55,8.71,8.71,30324700.0,0.0,1.0,0.4614,7.1955,7.2781,74.4507,-84147900.0,0.5646,0.7202,0.1556,91.5816,87.6107,32.4096,173.9194,100.0,0.0,5.5758,7.1955,8.8152,-1135697113.3033,0
2009-12-10,8.82,8.895,8.57,8.58,8.58,26101900.0,0.0,1.0,-1.4925,7.3585,7.4021,72.2489,-110249800.0,0.5984,0.7336,0.1352,85.0228,87.6248,33.5529,143.6244,100.0,0.0,5.8763,7.3585,8.8407,-1160192742.5341,1
2009-12-11,8.61,8.69,8.43,8.64,8.64,20052900.0,0.0,1.0,0.6993,7.4665,7.52,72.642,-90196900.0,0.6268,0.7405,0.1137,75.2523,83.9522,34.3604,113.0661,95.0,5.0,5.9419,7.4665,8.9911,-1147852496.3802,1
2009-12-14,8.81,8.84,8.58,8.68,8.68,24243900.0,0.0,1.0,0.463,7.574,7.6305,72.9113,-65953000.0,0.6496,0.7407,0.0911,65.8714,75.3822,35.2253,107.3961,90.0,0.0,6.0257,7.574,9.1223,-1153447242.5341,1
2009-12-15,8.65,9.08,8.57,8.82,8.82,30510200.0,0.0,1.0,1.6129,7.6935,7.7438,73.8591,-35442800.0,0.6684,0.7435,0.0751,60.9718,67.3652,36.1957,104.7187,100.0,0.0,6.1479,7.6935,9.2391,-1154045481.7498,1
2009-12-16,9.14,9.39,8.82,9.15,9.15,43161900.0,0.0,1.0,3.7415,7.82,7.8777,75.9474,7719100.0,0.6874,0.7636,0.0762,65.4204,64.0879,37.2925,117.2384,100.0,0.0,6.2329,7.82,9.4071,-1147230444.9077,0
